wav_file,json_distance,wav_predicted_distance,json_decibel,wav_predicted_decibel,json_direction,wav_predicted_direction,match_distance,match_decibel,match_direction
1.자동차_1552_1.wav,60m,11.7m,72.0,63.7,우,오른쪽,False,False,False
1.자동차_1553_1.wav,10m,4.6m,73.0,71.8,좌,오른쪽,False,True,False
1.자동차_1554_1.wav,10m,4.2m,94.0,72.5,우,왼쪽,False,False,False
1.자동차_1556_1.wav,3m,2.5m,126.0,77.0,좌,오른쪽,True,False,False
1.자동차_1558_1.wav,24m,4.0m,84.0,73.0,우,오른쪽,False,False,False
1.자동차_1559_1.wav,10m,8.4m,70.0,66.5,좌,왼쪽,True,True,False
1.자동차_1562_1.wav,13m,4.3m,84.0,72.4,우,왼쪽,False,False,False
1.자동차_1564_1.wav,10m,4.1m,69.0,72.7,좌,오른쪽,False,True,False
1.자동차_1565_1.wav,30m,7.7m,102.0,67.3,우,왼쪽,False,False,False
1.자동차_1567_1.wav,13m,6.6m,71.0,68.6,우,왼쪽,False,True,False
1.자동차_1568_1.wav,3m,0.9m,114.0,85.8,우,왼쪽,True,False,False
1.자동차_1569_1.wav,15m,5.1m,78.0,70.8,우,왼쪽,False,False,False
1.자동차_1570_1.wav,25m,6.1m,84.0,69.4,우,오른쪽,False,False,False
1.자동차_1571_1.wav,24m,5.0m,105.0,70.9,우,오른쪽,False,False,False
1.자동차_1574_1.wav,15m,6.7m,69.0,68.5,우,왼쪽,False,True,False
1.자동차_1577_1.wav,12m,5.7m,69.0,69.8,우,오른쪽,False,True,False
1.자동차_1578_1.wav,10m,4.0m,121.0,72.9,우,왼쪽,False,False,False
1.자동차_1579_1.wav,10m,4.7m,122.0,71.5,좌,오른쪽,False,False,False
1.자동차_1582_1.wav,11m,5.2m,84.0,70.7,우,오른쪽,False,False,False
1.자동차_1586_1.wav,10m,9.6m,74.0,65.4,좌,왼쪽,True,False,False
1.자동차_1589_1.wav,10m,3.5m,121.0,74.2,우,오른쪽,False,False,False
1.자동차_1593_1.wav,10m,3.6m,97.0,73.9,우,오른쪽,False,False,False
1.자동차_1595_1.wav,13m,8.5m,69.0,66.4,우,왼쪽,True,True,False
1.자동차_1597_1.wav,15m,5.2m,74.0,70.8,우,오른쪽,False,True,False
1.자동차_159_1.wav,10m,6.7m,75.0,68.4,우,오른쪽,True,False,False
1.자동차_1601_1.wav,10m,11.6m,68.0,63.7,좌,왼쪽,True,True,False
1.자동차_1602_1.wav,60m,10.8m,70.0,64.4,우,오른쪽,False,False,False
1.자동차_1604_1.wav,15m,7.4m,74.0,67.6,우,오른쪽,False,False,False
1.자동차_1608_1.wav,11m,6.6m,89.0,68.6,우,오른쪽,True,False,False
1.자동차_1610_1.wav,12m,13.8m,75.0,62.2,우,오른쪽,True,False,False
1.자동차_1613_1.wav,18m,9.2m,73.0,65.7,우,오른쪽,False,False,False
1.자동차_1616_1.wav,13m,4.5m,97.0,71.9,우,왼쪽,False,False,False
1.자동차_1618_1.wav,10m,4.2m,86.0,72.6,우,오른쪽,False,False,False
1.자동차_1619_1.wav,3m,2.3m,121.0,77.7,좌,왼쪽,True,False,False
1.자동차_1621_1.wav,2m,7.2m,68.0,67.9,우,오른쪽,False,True,False
1.자동차_1622_1.wav,2m,4.9m,106.0,71.2,우,오른쪽,True,False,False
1.자동차_1623_1.wav,10m,4.1m,88.0,72.7,우,왼쪽,False,False,False
1.자동차_1624_1.wav,13m,6.6m,73.0,68.6,우,왼쪽,False,True,False
1.자동차_1625_1.wav,10m,3.5m,117.0,74.1,좌,왼쪽,False,False,False
1.자동차_1631_1.wav,13m,4.7m,69.0,71.5,우,왼쪽,False,True,False
1.자동차_1632_1.wav,10m,2.6m,107.0,76.7,우,오른쪽,False,False,False
1.자동차_1633_1.wav,10m,5.4m,92.0,70.4,우,오른쪽,True,False,False
1.자동차_1634_1.wav,18m,9.7m,70.0,65.2,우,오른쪽,False,True,False
1.자동차_1636_1.wav,5m,3.6m,105.0,73.9,우,오른쪽,True,False,False
1.자동차_1637_1.wav,10m,4.6m,78.0,71.8,우,오른쪽,False,False,False
1.자동차_1638_1.wav,10m,4.9m,83.0,71.3,우,오른쪽,False,False,False
1.자동차_1639_1.wav,10m,4.2m,101.0,72.6,우,오른쪽,False,False,False
1.자동차_1641_1.wav,11m,5.7m,73.0,69.8,우,오른쪽,False,True,False
1.자동차_1642_1.wav,10m,5.6m,80.0,70.0,우,오른쪽,True,False,False
1.자동차_1644_1.wav,10m,11.6m,69.0,63.7,좌,왼쪽,True,False,False
1.자동차_1645_1.wav,30m,4.5m,118.0,72.0,우,왼쪽,False,False,False
1.자동차_1646_1.wav,25m,5.3m,85.0,70.5,우,오른쪽,False,False,False
1.자동차_1647_1.wav,13m,6.9m,74.0,68.2,우,왼쪽,False,False,False
1.자동차_1650_1.wav,11m,13.7m,72.0,62.3,우,오른쪽,True,False,False
1.자동차_1651_1.wav,9m,4.2m,127.0,72.4,좌,오른쪽,True,False,False
1.자동차_1653_1.wav,30m,6.5m,72.0,68.7,우,오른쪽,False,True,False
1.자동차_1655_1.wav,25m,9.4m,72.0,65.5,우,오른쪽,False,False,False
1.자동차_1657_1.wav,25m,3.5m,109.0,74.0,우,오른쪽,False,False,False
1.자동차_1661_1.wav,24m,2.5m,105.0,77.0,우,오른쪽,False,False,False
1.자동차_1662_1.wav,12m,6.1m,72.0,69.3,우,왼쪽,False,True,False
1.자동차_1663_1.wav,9m,3.9m,100.0,73.2,좌,오른쪽,False,False,False
1.자동차_1664_1.wav,10m,2.3m,122.0,77.9,우,오른쪽,False,False,False
1.자동차_1666_1.wav,11m,8.8m,71.0,66.1,우,오른쪽,True,True,False
1.자동차_1667_1.wav,2m,4.3m,75.0,72.3,우,오른쪽,True,True,False
1.자동차_1669_1.wav,13m,5.0m,102.0,71.0,우,왼쪽,False,False,False
1.자동차_1673_1.wav,15m,4.6m,108.0,71.8,우,왼쪽,False,False,False
1.자동차_1675_1.wav,10m,4.9m,81.0,71.1,우,왼쪽,False,False,False
1.자동차_1676_1.wav,10m,3.2m,121.0,74.8,우,오른쪽,False,False,False
1.자동차_1677_1.wav,1m,5.7m,94.0,69.8,우,오른쪽,True,False,False
1.자동차_1678_1.wav,10m,4.0m,101.0,73.0,우,왼쪽,False,False,False
1.자동차_1680_1.wav,13m,4.2m,86.0,72.5,우,왼쪽,False,False,False
1.자동차_1682_1.wav,30m,4.3m,96.0,72.3,우,왼쪽,False,False,False
1.자동차_1683_1.wav,11m,9.7m,68.0,65.2,우,오른쪽,True,True,False
1.자동차_1687_1.wav,12m,4.9m,74.0,71.2,우,왼쪽,False,True,False
1.자동차_1689_1.wav,1m,3.3m,126.0,74.7,우,왼쪽,True,False,False
1.자동차_168_1.wav,10m,4.0m,82.0,72.9,우,오른쪽,False,False,False
1.자동차_1690_1.wav,10m,9.7m,68.0,65.3,좌,왼쪽,True,True,False
1.자동차_1691_1.wav,13m,5.0m,75.0,71.0,우,왼쪽,False,True,False
1.자동차_1693_1.wav,15m,6.3m,70.0,69.0,우,왼쪽,False,True,False
1.자동차_1694_1.wav,9m,4.1m,113.0,72.7,좌,오른쪽,True,False,False
1.자동차_1696_1.wav,24m,6.3m,73.0,69.1,우,오른쪽,False,True,False
1.자동차_1697_1.wav,10m,4.4m,124.0,72.1,우,왼쪽,False,False,False
1.자동차_1698_1.wav,2m,4.2m,108.0,72.6,좌,왼쪽,True,False,False
1.자동차_1699_1.wav,9m,3.8m,117.0,73.5,좌,오른쪽,False,False,False
1.자동차_16_1.wav,10m,4.9m,74.0,71.2,우,왼쪽,False,True,False
1.자동차_1700_1.wav,1m,2.1m,119.0,78.4,우,왼쪽,True,False,False
1.자동차_1702_1.wav,10m,3.8m,123.0,73.3,좌,오른쪽,False,False,False
1.자동차_1703_1.wav,5m,3.1m,101.0,75.2,우,오른쪽,True,False,False
1.자동차_1704_1.wav,13m,3.6m,93.0,73.9,우,오른쪽,False,False,False
1.자동차_170_1.wav,10m,3.9m,113.0,73.2,우,오른쪽,False,False,False
1.자동차_1713_1.wav,10m,3.7m,94.0,73.7,좌,오른쪽,False,False,False
1.자동차_1715_1.wav,30m,4.7m,121.0,71.5,우,오른쪽,False,False,False
1.자동차_1717_1.wav,25m,5.2m,90.0,70.7,우,오른쪽,False,False,False
1.자동차_1718_1.wav,15m,4.7m,109.0,71.6,우,왼쪽,False,False,False
1.자동차_171_1.wav,10m,6.3m,70.0,69.0,우,왼쪽,True,True,False
1.자동차_1721_1.wav,24m,4.4m,77.0,72.2,우,오른쪽,False,True,False
1.자동차_1724_1.wav,10m,3.5m,85.0,74.1,우,왼쪽,False,False,False
1.자동차_1726_1.wav,11m,4.1m,94.0,72.8,우,오른쪽,False,False,False
1.자동차_1727_1.wav,13m,6.1m,73.0,69.3,우,왼쪽,False,True,False
1.자동차_1728_1.wav,10m,6.9m,73.0,68.2,우,왼쪽,True,True,False
1.자동차_1729_1.wav,12m,6.2m,108.0,69.1,우,오른쪽,False,False,False
1.자동차_172_1.wav,13m,4.4m,72.0,72.2,우,왼쪽,False,True,False
1.자동차_1731_1.wav,10m,4.7m,93.0,71.5,우,왼쪽,False,False,False
1.자동차_1732_1.wav,10m,3.2m,99.0,74.9,좌,오른쪽,False,False,False
1.자동차_1734_1.wav,13m,5.3m,71.0,70.5,우,왼쪽,False,True,False
1.자동차_1736_1.wav,13m,3.9m,83.0,73.2,우,왼쪽,False,False,False
1.자동차_1739_1.wav,3m,1.9m,107.0,79.5,좌,오른쪽,True,False,False
1.자동차_173_1.wav,10m,4.9m,74.0,71.2,우,왼쪽,False,True,False
1.자동차_1740_1.wav,15m,6.3m,74.0,69.0,우,왼쪽,False,True,False
1.자동차_1741_1.wav,3m,1.4m,122.0,82.2,우,왼쪽,True,False,False
1.자동차_1746_1.wav,10m,10.3m,75.0,64.7,좌,왼쪽,True,False,False
1.자동차_1747_1.wav,10m,10.4m,74.0,64.7,좌,왼쪽,True,False,False
1.자동차_1750_1.wav,24m,2.7m,120.0,76.2,우,오른쪽,False,False,False
1.자동차_1751_1.wav,10m,4.3m,73.0,72.4,우,오른쪽,False,True,False
1.자동차_1752_1.wav,12m,6.1m,89.0,69.2,우,오른쪽,False,False,False
1.자동차_1754_1.wav,25m,6.1m,106.0,69.2,우,오른쪽,False,False,False
1.자동차_1755_1.wav,10m,3.0m,115.0,75.4,우,오른쪽,False,False,False
1.자동차_1756_1.wav,10m,4.4m,103.0,72.1,우,오른쪽,False,False,False
1.자동차_1757_1.wav,3m,2.1m,104.0,78.7,좌,왼쪽,True,False,False
1.자동차_1759_1.wav,10m,5.0m,83.0,71.0,우,오른쪽,False,False,False
1.자동차_1763_1.wav,10m,9.8m,70.0,65.2,좌,오른쪽,True,True,False
1.자동차_1764_1.wav,13m,5.0m,69.0,71.0,우,오른쪽,False,True,False
1.자동차_1766_1.wav,15m,5.4m,82.0,70.3,우,왼쪽,False,False,False
1.자동차_1770_1.wav,10m,9.3m,70.0,65.6,좌,왼쪽,True,True,False
1.자동차_177_1.wav,6m,3.6m,76.0,73.9,우,오른쪽,True,True,False
1.자동차_17_1.wav,12m,50m,70.0,50.2,우,오른쪽,False,False,False
1.자동차_183_1.wav,10m,5.3m,71.0,70.5,우,왼쪽,True,True,False
1.자동차_184_1.wav,1250m,5.3m,68.0,70.5,우,왼쪽,False,True,False
1.자동차_186_1.wav,10m,4.2m,68.0,72.6,우,오른쪽,False,True,False
1.자동차_18_1.wav,5m,2.3m,120.0,77.6,우,왼쪽,True,False,False
1.자동차_19048_1.wav,10m,0.8m,113.0,87.1,좌,오른쪽,False,False,False
1.자동차_19049_1.wav,10m,1.0m,109.0,84.7,우,오른쪽,False,False,False
1.자동차_19107_1.wav,3m,1.3m,113.0,82.8,좌,오른쪽,True,False,False
1.자동차_19109_1.wav,3m,0.8m,116.0,86.9,좌,오른쪽,True,False,False
1.자동차_19110_1.wav,3m,1.3m,108.0,82.5,우,오른쪽,True,False,False
1.자동차_191_1.wav,8m,5.4m,71.0,70.3,우,오른쪽,True,True,False
1.자동차_192_1.wav,12m,18.3m,68.0,59.8,우,왼쪽,False,False,False
1.자동차_19491_1.wav,20m,6.6m,74.0,68.6,우,오른쪽,False,False,False
1.자동차_194_1.wav,6m,3.1m,85.0,75.3,우,오른쪽,True,False,False
1.자동차_197_1.wav,20m,1.1m,113.0,84.1,좌,오른쪽,False,False,False
1.자동차_19832_1.wav,10m,2.9m,122.0,75.8,좌,오른쪽,False,False,False
1.자동차_19833_1.wav,28m,2.1m,126.0,78.5,좌,오른쪽,False,False,False
1.자동차_199_1.wav,10m,3.9m,84.0,73.2,우,왼쪽,False,False,False
1.자동차_200_1.wav,10m,5.6m,70.0,70.0,우,왼쪽,True,True,False
1.자동차_201_1.wav,10m,7.2m,70.0,67.8,우,왼쪽,True,True,False
1.자동차_20277_1.wav,70m,5.1m,71.0,70.8,좌,오른쪽,False,True,False
1.자동차_20280_1.wav,80m,6.0m,90.0,69.4,좌,오른쪽,False,False,False
1.자동차_20281_1.wav,80m,10.3m,73.0,64.8,우,오른쪽,False,False,False
1.자동차_20283_1.wav,80m,4.8m,75.0,71.4,우,오른쪽,False,True,False
1.자동차_203_1.wav,5m,4.9m,75.0,71.2,우,왼쪽,True,True,False
1.자동차_204_1.wav,10m,4.7m,112.0,71.6,우,오른쪽,False,False,False
1.자동차_205_1.wav,4m,6.0m,80.0,69.4,우,오른쪽,True,False,False
1.자동차_206_1.wav,10m,4.3m,69.0,72.4,우,왼쪽,False,True,False
1.자동차_20_1.wav,10m,3.7m,90.0,73.6,우,왼쪽,False,False,False
1.자동차_212_1.wav,7m,3.7m,75.0,73.7,우,오른쪽,True,True,False
1.자동차_214_1.wav,10m,4.1m,86.0,72.8,우,왼쪽,False,False,False
1.자동차_215_1.wav,10m,8.1m,72.0,66.8,우,오른쪽,True,False,False
1.자동차_216_1.wav,10m,4.2m,75.0,72.5,우,왼쪽,False,True,False
1.자동차_217_1.wav,6m,3.3m,76.0,74.6,우,오른쪽,True,True,False
1.자동차_219_1.wav,10m,5.1m,81.0,70.9,우,왼쪽,True,False,False
1.자동차_224_1.wav,10m,9.9m,69.0,65.1,우,오른쪽,True,True,False
1.자동차_228_1.wav,10m,4.6m,73.0,71.8,우,왼쪽,False,True,False
1.자동차_229_1.wav,1m,2.0m,119.0,79.1,좌,왼쪽,True,False,False
1.자동차_234_1.wav,6m,5.6m,87.0,70.0,우,왼쪽,True,False,False
1.자동차_236_1.wav,10m,1.3m,104.0,83.0,좌,왼쪽,False,False,False
1.자동차_240_1.wav,10m,7.0m,73.0,68.1,우,왼쪽,True,True,False
1.자동차_248_1.wav,10m,3.6m,73.0,73.8,우,왼쪽,False,True,False
1.자동차_250_1.wav,10m,3.0m,72.0,75.4,우,오른쪽,False,True,False
1.자동차_251_1.wav,100m,4.4m,74.0,72.2,우,오른쪽,False,True,False
1.자동차_256_1.wav,10m,4.9m,74.0,71.2,우,왼쪽,False,True,False
1.자동차_25_1.wav,10m,7.5m,68.0,67.5,우,왼쪽,True,True,False
1.자동차_261_1.wav,10m,4.5m,69.0,72.0,우,왼쪽,False,True,False
1.자동차_262_1.wav,10m,5.4m,75.0,70.3,우,오른쪽,True,True,False
1.자동차_263_1.wav,10m,4.7m,69.0,71.5,우,왼쪽,False,True,False
1.자동차_264_1.wav,10m,6.6m,70.0,68.6,우,왼쪽,True,True,False
1.자동차_269_1.wav,4m,1.0m,100.0,85.1,좌,오른쪽,True,False,False
1.자동차_271_1.wav,20m,2.5m,107.0,77.1,좌,왼쪽,False,False,False
1.자동차_274_1.wav,4m,0.8m,108.0,86.7,좌,왼쪽,True,False,False
1.자동차_275_1.wav,6m,9.4m,68.0,65.5,우,오른쪽,True,True,False
1.자동차_276_1.wav,7m,7.9m,69.0,67.0,우,오른쪽,True,True,False
1.자동차_277_1.wav,12m,9.4m,70.0,65.5,우,오른쪽,True,True,False
1.자동차_278_1.wav,12m,10.1m,69.0,64.9,우,왼쪽,True,True,False
1.자동차_279_1.wav,12m,3.9m,129.0,73.1,우,왼쪽,False,False,False
1.자동차_27_1.wav,7m,2.7m,128.0,76.5,우,왼쪽,True,False,False
1.자동차_280_1.wav,3m,9.6m,68.0,65.3,우,오른쪽,False,True,False
1.자동차_283_1.wav,12m,5.3m,93.0,70.5,우,왼쪽,False,False,False
1.자동차_284_1.wav,6m,2.6m,115.0,76.6,우,오른쪽,True,False,False
1.자동차_285_1.wav,2m,1.9m,126.0,79.3,우,오른쪽,True,False,False
1.자동차_288_1.wav,4m,3.1m,119.0,75.0,우,왼쪽,True,False,False
1.자동차_292_1.wav,50m,4.5m,111.0,71.9,우,왼쪽,False,False,False
1.자동차_294_1.wav,12m,10.3m,74.0,64.7,우,오른쪽,True,False,False
1.자동차_297_1.wav,20m,1.3m,108.0,82.8,좌,왼쪽,False,False,False
1.자동차_298_1.wav,8m,7.8m,71.0,67.1,우,오른쪽,True,True,False
1.자동차_299_1.wav,8m,3.8m,123.0,73.5,우,오른쪽,True,False,False
1.자동차_300_1.wav,10m,4.2m,89.0,72.4,우,오른쪽,False,False,False
1.자동차_303_1.wav,12m,11.7m,72.0,63.6,우,오른쪽,True,False,False
1.자동차_304_1.wav,20m,2.1m,110.0,78.6,좌,오른쪽,False,False,False
1.자동차_309_1.wav,8m,5.1m,70.0,70.8,우,오른쪽,True,True,False
1.자동차_310_1.wav,4m,2.0m,113.0,79.1,우,오른쪽,True,False,False
1.자동차_312_1.wav,20m,2.0m,114.0,79.1,좌,왼쪽,False,False,False
1.자동차_313_1.wav,20m,2.8m,104.0,76.2,좌,왼쪽,False,False,False
1.자동차_316_1.wav,450m,13.5m,68.0,62.4,우,오른쪽,False,False,False
1.자동차_317_1.wav,3m,6.3m,75.0,69.1,우,오른쪽,True,False,False
1.자동차_319_1.wav,3m,2.4m,109.0,77.3,우,왼쪽,True,False,False
1.자동차_31_1.wav,10m,4.2m,74.0,72.6,우,왼쪽,False,True,False
1.자동차_321_1.wav,7m,5.7m,72.0,69.9,우,오른쪽,True,True,False
1.자동차_323_1.wav,75m,11.6m,71.0,63.7,우,왼쪽,False,False,False
1.자동차_324_1.wav,3m,2.3m,105.0,77.6,우,오른쪽,True,False,False
1.자동차_330_1.wav,20m,1.1m,112.0,83.8,좌,왼쪽,False,False,False
1.자동차_333_1.wav,10m,1.9m,101.0,79.5,우,왼쪽,False,False,False
1.자동차_335_1.wav,11m,4.8m,73.0,71.3,우,오른쪽,False,True,False
1.자동차_336_1.wav,20m,1.6m,124.0,80.7,좌,왼쪽,False,False,False
1.자동차_337_1.wav,3m,2.7m,121.0,76.4,우,왼쪽,True,False,False
1.자동차_338_1.wav,12m,2.5m,122.0,77.2,우,왼쪽,False,False,False
1.자동차_339_1.wav,100m,23.0m,72.0,57.8,우,오른쪽,False,False,False
1.자동차_341_1.wav,2m,1.4m,126.0,82.0,좌,왼쪽,True,False,False
1.자동차_344_1.wav,100m,5.6m,71.0,70.0,우,왼쪽,False,True,False
1.자동차_345_1.wav,6m,4.2m,93.0,72.6,우,오른쪽,True,False,False
1.자동차_348_1.wav,5m,2.5m,113.0,77.0,우,왼쪽,True,False,False
1.자동차_34_1.wav,10m,2.9m,72.0,75.8,우,오른쪽,False,True,False
1.자동차_352_1.wav,50m,1.5m,103.0,81.4,우,왼쪽,False,False,False
1.자동차_353_1.wav,10m,5.1m,100.0,70.9,우,왼쪽,True,False,False
1.자동차_354_1.wav,50m,5.2m,106.0,70.8,우,왼쪽,False,False,False
1.자동차_358_1.wav,3m,2.6m,114.0,76.6,우,오른쪽,True,False,False
1.자동차_359_1.wav,20m,1.2m,121.0,83.1,좌,오른쪽,False,False,False
1.자동차_361_1.wav,20m,2.4m,104.0,77.4,좌,왼쪽,False,False,False
1.자동차_364_1.wav,20m,2.0m,111.0,79.2,좌,왼쪽,False,False,False
1.자동차_366_1.wav,50m,3.5m,121.0,74.0,우,왼쪽,False,False,False
1.자동차_368_1.wav,20m,1.5m,125.0,81.2,좌,왼쪽,False,False,False
1.자동차_369_1.wav,3m,5.6m,70.0,70.0,우,오른쪽,True,True,False
1.자동차_370_1.wav,6m,3.4m,115.0,74.4,우,오른쪽,True,False,False
1.자동차_371_1.wav,20m,2.0m,116.0,78.8,좌,오른쪽,False,False,False
1.자동차_372_1.wav,2m,1.4m,109.0,82.3,좌,왼쪽,True,False,False
1.자동차_373_1.wav,43m,6.5m,83.0,68.7,우,오른쪽,False,False,False
1.자동차_375_1.wav,13m,4.8m,87.0,71.5,우,오른쪽,False,False,False
1.자동차_378_1.wav,20m,1.2m,120.0,83.3,좌,오른쪽,False,False,False
1.자동차_379_1.wav,50m,1.6m,127.0,80.8,우,왼쪽,False,False,False
1.자동차_38187_1.wav,10m,5.4m,116.0,70.3,좌,왼쪽,True,False,False
1.자동차_383_1.wav,3m,3.3m,107.0,74.7,우,오른쪽,True,False,False
1.자동차_384_1.wav,8m,3.3m,130.0,74.7,우,오른쪽,True,False,False
1.자동차_385_1.wav,11m,2.8m,126.0,76.0,우,왼쪽,False,False,False
1.자동차_386_1.wav,20m,1.6m,116.0,80.9,좌,왼쪽,False,False,False
1.자동차_387_1.wav,3m,8.9m,73.0,66.0,우,오른쪽,False,False,False
1.자동차_388_1.wav,3m,5.4m,72.0,70.4,우,오른쪽,True,True,False
1.자동차_38_1.wav,10m,4.8m,69.0,71.4,우,왼쪽,False,True,False
1.자동차_391_1.wav,10m,6.5m,104.0,68.7,우,오른쪽,True,False,False
1.자동차_392_1.wav,4m,0.8m,111.0,87.1,좌,오른쪽,True,False,False
1.자동차_393_1.wav,20m,1.7m,109.0,80.5,좌,오른쪽,False,False,False
1.자동차_394_1.wav,10m,8.3m,75.0,66.6,우,왼쪽,True,False,False
1.자동차_398_1.wav,4m,1.0m,104.0,84.9,좌,오른쪽,True,False,False
1.자동차_399_1.wav,12m,2.5m,111.0,77.0,우,오른쪽,False,False,False
1.자동차_400_1.wav,5m,3.0m,110.0,75.4,우,오른쪽,True,False,False
1.자동차_401_1.wav,10m,3.3m,123.0,74.7,좌,오른쪽,False,False,False
1.자동차_402_1.wav,50m,2.9m,122.0,75.8,우,왼쪽,False,False,False
1.자동차_405_1.wav,4m,0.9m,113.0,86.1,좌,오른쪽,True,False,False
1.자동차_406_1.wav,10m,2.7m,103.0,76.3,우,오른쪽,False,False,False
1.자동차_407_1.wav,3m,4.1m,81.0,72.6,우,왼쪽,True,False,False
1.자동차_408_1.wav,450m,14.6m,71.0,61.7,우,오른쪽,False,False,False
1.자동차_409_1.wav,8m,6.4m,86.0,68.8,우,오른쪽,True,False,False
1.자동차_411_1.wav,8m,3.3m,118.0,74.7,우,왼쪽,True,False,False
1.자동차_414_1.wav,8m,3.9m,112.0,73.2,우,오른쪽,True,False,False
1.자동차_415_1.wav,50m,1.8m,100.0,79.7,우,왼쪽,False,False,False
1.자동차_419_1.wav,3m,2.4m,107.0,77.4,우,오른쪽,True,False,False
1.자동차_421_1.wav,200m,32.2m,72.0,54.8,우,오른쪽,False,False,False
1.자동차_423_1.wav,3m,4.8m,111.0,71.5,우,오른쪽,True,False,False
1.자동차_425_1.wav,6m,4.6m,109.0,71.7,우,오른쪽,True,False,False
1.자동차_426_1.wav,3m,1.9m,107.0,79.6,우,오른쪽,True,False,False
1.자동차_428_1.wav,20m,1.5m,101.0,81.3,좌,왼쪽,False,False,False
1.자동차_42_1.wav,10m,6.7m,74.0,68.5,우,왼쪽,True,False,False
1.자동차_433_1.wav,3m,3.2m,106.0,75.0,우,오른쪽,True,False,False
1.자동차_437_1.wav,2m,1.4m,102.0,82.4,좌,왼쪽,True,False,False
1.자동차_438_1.wav,4m,3.0m,112.0,75.3,우,오른쪽,True,False,False
1.자동차_439_1.wav,3m,3.1m,121.0,75.0,우,왼쪽,True,False,False
1.자동차_440_1.wav,4m,2.8m,127.0,76.1,우,오른쪽,True,False,False
1.자동차_441_1.wav,3m,6.8m,68.0,68.4,우,왼쪽,True,True,False
1.자동차_446_1.wav,8m,4.3m,101.0,72.3,우,오른쪽,True,False,False
1.자동차_447_1.wav,10m,6.2m,71.0,69.2,우,왼쪽,True,True,False
1.자동차_448_1.wav,3m,2.1m,117.0,78.7,우,오른쪽,True,False,False
1.자동차_449_1.wav,6m,5.1m,70.0,70.8,우,오른쪽,True,True,False
1.자동차_450_1.wav,10m,3.8m,119.0,73.5,우,오른쪽,False,False,False
1.자동차_451_1.wav,50m,2.7m,89.0,76.4,우,오른쪽,False,False,False
1.자동차_452_1.wav,10m,4.4m,96.0,72.1,우,왼쪽,False,False,False
1.자동차_453_1.wav,10m,1.9m,119.0,79.6,우,오른쪽,False,False,False
1.자동차_454_1.wav,10m,7.2m,85.0,67.9,우,왼쪽,True,False,False
1.자동차_455_1.wav,20m,2.0m,113.0,79.0,좌,왼쪽,False,False,False
1.자동차_456_1.wav,250m,5.0m,78.0,71.1,우,오른쪽,False,False,False
1.자동차_45715_1.wav,18m,2.2m,130.0,78.0,우,오른쪽,False,False,False
1.자동차_45731_1.wav,20m,5.4m,100.0,70.3,우,왼쪽,False,False,False
1.자동차_457_1.wav,60m,50m,72.0,49.2,우,오른쪽,False,False,False
1.자동차_458_1.wav,4m,5.7m,74.0,69.9,우,오른쪽,True,True,False
1.자동차_459_1.wav,60m,5.3m,86.0,70.6,우,오른쪽,False,False,False
1.자동차_45_1.wav,10m,4.0m,73.0,73.0,우,왼쪽,False,True,False
1.자동차_462_1.wav,20m,1.5m,108.0,81.3,좌,왼쪽,False,False,False
1.자동차_465_1.wav,4m,1.3m,124.0,82.5,좌,오른쪽,True,False,False
1.자동차_468_1.wav,3m,4.3m,89.0,72.4,우,오른쪽,True,False,False
1.자동차_469_1.wav,3m,3.3m,69.0,74.5,우,오른쪽,True,False,False
1.자동차_471_1.wav,8m,3.8m,105.0,73.5,우,오른쪽,True,False,False
1.자동차_473_1.wav,11m,2.5m,120.0,77.2,우,왼쪽,False,False,False
1.자동차_475_1.wav,43m,24.9m,75.0,57.1,우,오른쪽,False,False,False
1.자동차_476_1.wav,50m,6.0m,94.0,69.5,우,왼쪽,False,False,False
1.자동차_477_1.wav,10m,9.9m,74.0,65.1,우,왼쪽,True,False,False
1.자동차_483_1.wav,8m,5.4m,130.0,70.4,우,오른쪽,True,False,False
1.자동차_484_1.wav,3m,3.1m,100.0,75.2,우,오른쪽,True,False,False
1.자동차_485_1.wav,3m,2.7m,111.0,76.4,우,오른쪽,True,False,False
1.자동차_486_1.wav,3m,2.6m,92.0,76.7,우,오른쪽,True,False,False
1.자동차_488_1.wav,4m,4.0m,102.0,73.0,우,오른쪽,True,False,False
1.자동차_489_1.wav,20m,1.8m,110.0,80.0,좌,왼쪽,False,False,False
1.자동차_48_1.wav,10m,5.1m,73.0,70.8,우,왼쪽,True,True,False
1.자동차_490_1.wav,20m,2.2m,118.0,78.1,좌,왼쪽,False,False,False
1.자동차_493_1.wav,6m,5.4m,93.0,70.4,우,오른쪽,True,False,False
1.자동차_496_1.wav,6m,3.8m,108.0,73.3,우,오른쪽,True,False,False
1.자동차_499_1.wav,10m,3.7m,126.0,73.6,우,오른쪽,False,False,False
1.자동차_4_1.wav,10m,11.7m,71.0,63.6,우,오른쪽,True,False,False
1.자동차_500_1.wav,50m,5.4m,72.0,70.3,우,왼쪽,False,True,False
1.자동차_501_1.wav,10m,6.9m,77.0,68.2,좌,왼쪽,True,False,False
1.자동차_502_1.wav,12m,3.6m,71.0,73.8,우,오른쪽,False,True,False
1.자동차_503_1.wav,20m,2.2m,108.0,78.0,좌,왼쪽,False,False,False
1.자동차_504_1.wav,10m,4.1m,115.0,72.8,우,오른쪽,False,False,False
1.자동차_509_1.wav,3m,2.8m,129.0,76.2,우,오른쪽,True,False,False
